Category,Type,Subtype,Date,Month,Year,Institute,Title,abbr.,Paper_link,Abstract,code,Publication,BibTex,Authors,_tasks
Method,Computer Vision,,2024-07-27,7,2024,,Enhancing Tree Type Detection in Forest Fire Risk Assessment: Multi-Stage Approach and Color Encoding with Forest Fire Risk Evaluation Framework for UAV Imagery,,http://arxiv.org/abs/2407.19184v2,"Forest fires pose a significant threat to ecosystems, economies, and human health worldwide. Early detection and assessment of forest fires are crucial for effective management and conservation efforts. Unmanned Aerial Vehicles (UAVs) equipped with advanced computer vision algorithms offer a promising solution for forest fire detection and assessment. In this paper, we optimize an integrated forest fire risk assessment framework using UAVs and multi-stage object detection algorithms. We introduce improvements to our previous framework, including the adoption of Faster R-CNN, Grid R-CNN, Sparse R-CNN, Cascade R-CNN, Dynamic R-CNN, and Libra R-CNN detectors, and explore optimizations such as CBAM for attention enhancement, random erasing for preprocessing, and different color space representations. We evaluate these enhancements through extensive experimentation using aerial image footage from various regions in British Columbia, Canada. Our findings demonstrate the effectiveness of multi-stage detectors and optimizations in improving the accuracy of forest fire risk assessment. This research contributes to the advancement of UAV-based forest fire detection and assessment systems, enhancing their efficiency and effectiveness in supporting sustainable forest management and conservation efforts.",,arXiv admin note: This version has been removed by arXiv administrators as the submitter did not have the rights to agree to the license at the time of submission,"@article{zhang2024enhancing,
  title={Enhancing Tree Type Detection in Forest Fire Risk Assessment: Multi-Stage Approach and Color Encoding with Forest Fire Risk Evaluation Framework for UAV Imagery},
  author={Jinda Zhang},
  journal={arXiv preprint arXiv:2407.19184v2},
  year={2024},
  url={http://arxiv.org/abs/2407.19184v2}
}",Jinda Zhang,OD
Method,Computer Vision,,2024-07-15,7,2024,,An Autonomous Drone Swarm for Detecting and Tracking Anomalies among Dense Vegetation,,http://arxiv.org/abs/2407.10754v1,"Swarms of drones offer an increased sensing aperture, and having them mimic behaviors of natural swarms enhances sampling by adapting the aperture to local conditions. We demonstrate that such an approach makes detecting and tracking heavily occluded targets practically feasible. While object classification applied to conventional aerial images generalizes poorly the randomness of occlusion and is therefore inefficient even under lightly occluded conditions, anomaly detection applied to synthetic aperture integral images is robust for dense vegetation, such as forests, and is independent of pre-trained classes. Our autonomous swarm searches the environment for occurrences of the unknown or unexpected, tracking them while continuously adapting its sampling pattern to optimize for local viewing conditions. In our real-life field experiments with a swarm of six drones, we achieved an average positional accuracy of 0.39 m with an average precision of 93.2% and an average recall of 95.9%. Here, adapted particle swarm optimization considers detection confidences and predicted target appearance. We show that sensor noise can effectively be included in the synthetic aperture image integration process, removing the need for a computationally costly optimization of high-dimensional parameter spaces. Finally, we present a complete hard- and software framework that supports low-latency transmission (approx. 80 ms round-trip time) and fast processing (approx. 600 ms per formation step) of extensive (70-120 Mbit/s) video and telemetry data, and swarm control for swarms of up to ten drones.",,,"@article{nathan2024an,
  title={An Autonomous Drone Swarm for Detecting and Tracking Anomalies among Dense Vegetation},
  author={Rakesh John Amala Arokia Nathan and Sigrid Strand and Daniel Mehrwald and Dmitriy Shutin and Oliver Bimber},
  journal={arXiv preprint arXiv:2407.10754v1},
  year={2024},
  url={http://arxiv.org/abs/2407.10754v1}
}","Rakesh John Amala Arokia Nathan, Sigrid Strand, Daniel Mehrwald, Dmitriy Shutin, Oliver Bimber",CLS
Method,cs.SD,Artificial Intelligence; Audio and Speech Processing,2024-06-22,6,2024,,AI-based Drone Assisted Human Rescue in Disaster Environments: Challenges and Opportunities,,http://arxiv.org/abs/2406.15875v2,"In this survey we are focusing on utilizing drone-based systems for the detection of individuals, particularly by identifying human screams and other distress signals. This study has significant relevance in post-disaster scenarios, including events such as earthquakes, hurricanes, military conflicts, wildfires, and more. These drones are capable of hovering over disaster-stricken areas that may be challenging for rescue teams to access directly. Unmanned aerial vehicles (UAVs), commonly referred to as drones, are frequently deployed for search-and-rescue missions during disaster situations. Typically, drones capture aerial images to assess structural damage and identify the extent of the disaster. They also employ thermal imaging technology to detect body heat signatures, which can help locate individuals. In some cases, larger drones are used to deliver essential supplies to people stranded in isolated disaster-stricken areas. In our discussions, we delve into the unique challenges associated with locating humans through aerial acoustics. The auditory system must distinguish between human cries and sounds that occur naturally, such as animal calls and wind. Additionally, it should be capable of recognizing distinct patterns related to signals like shouting, clapping, or other ways in which people attempt to signal rescue teams. To tackle this challenge, one solution involves harnessing artificial intelligence (AI) to analyze sound frequencies and identify common audio signatures. Deep learning-based networks, such as convolutional neural networks (CNNs), can be trained using these signatures to filter out noise generated by drone motors and other environmental factors. Furthermore, employing signal processing techniques like the direction of arrival (DOA) based on microphone array signals can enhance the precision of tracking the source of human noises.",,,"@article{papyan2024aibased,
  title={AI-based Drone Assisted Human Rescue in Disaster Environments: Challenges and Opportunities},
  author={Narek Papyan and Michel Kulhandjian and Hovannes Kulhandjian and Levon Hakob Aslanyan},
  journal={arXiv preprint arXiv:2406.15875v2},
  year={2024},
  url={http://arxiv.org/abs/2406.15875v2}
}","Narek Papyan, Michel Kulhandjian, Hovannes Kulhandjian, Levon Hakob Aslanyan",
Method,Computer Vision,Artificial Intelligence,2024-02-02,2,2024,,DeepAAT: Deep Automated Aerial Triangulation for Fast UAV-based Mapping,,http://arxiv.org/abs/2402.01134v2,"Automated Aerial Triangulation (AAT), aiming to restore image pose and reconstruct sparse points simultaneously, plays a pivotal role in earth observation. With its rich research heritage spanning several decades in photogrammetry, AAT has evolved into a fundamental process widely applied in large-scale Unmanned Aerial Vehicle (UAV) based mapping. Despite its advancements, classic AAT methods still face challenges like low efficiency and limited robustness. This paper introduces DeepAAT, a deep learning network designed specifically for AAT of UAV imagery. DeepAAT considers both spatial and spectral characteristics of imagery, enhancing its capability to resolve erroneous matching pairs and accurately predict image poses. DeepAAT marks a significant leap in AAT's efficiency, ensuring thorough scene coverage and precision. Its processing speed outpaces incremental AAT methods by hundreds of times and global AAT methods by tens of times while maintaining a comparable level of reconstruction accuracy. Additionally, DeepAAT's scene clustering and merging strategy facilitate rapid localization and pose determination for large-scale UAV images, even under constrained computing resources. The experimental results demonstrate DeepAAT's substantial improvements over conventional AAT methods, highlighting its potential in the efficiency and accuracy of UAV-based 3D reconstruction tasks. To benefit the photogrammetry society, the code of DeepAAT will be released at: https://github.com/WHU-USI3DV/DeepAAT.",https://github.com/WHU-USI3DV/DeepAAT,,"@article{chen2024deepaat,
  title={DeepAAT: Deep Automated Aerial Triangulation for Fast UAV-based Mapping},
  author={Zequan Chen and Jianping Li and Qusheng Li and Bisheng Yang and Zhen Dong},
  journal={arXiv preprint arXiv:2402.01134v2},
  year={2024},
  url={http://arxiv.org/abs/2402.01134v2}
}","Zequan Chen, Jianping Li, Qusheng Li, Bisheng Yang, Zhen Dong",3D
Method,Signal Processing,,2024-01-25,1,2024,,Knowledge Graph Driven UAV Cognitive Semantic Communication Systems for Efficient Object Detection,,http://arxiv.org/abs/2401.13995v3,"Unmanned aerial vehicles (UAVs) are widely used for object detection. However, the existing UAV-based object detection systems are subject to the serious challenge, namely, the finite computation, energy and communication resources, which limits the achievable detection performance. In order to overcome this challenge, a UAV cognitive semantic communication system is proposed by exploiting knowledge graph. Moreover, a multi-scale compression network is designed for semantic compression to reduce data transmission volume while guaranteeing the detection performance. Furthermore, an object detection scheme is proposed by using the knowledge graph to overcome channel noise interference and compression distortion. Simulation results conducted on the practical aerial image dataset demonstrate that compared to the benchmark systems, our proposed system has superior detection accuracy, communication robustness and computation efficiency even under high compression rates and low signal-to-noise ratio (SNR) conditions.",,,"@article{song2024knowledge,
  title={Knowledge Graph Driven UAV Cognitive Semantic Communication Systems for Efficient Object Detection},
  author={Xi Song and Lu Yuan and Zhibo Qu and Fuhui Zhou and Qihui Wu and Tony Q. S. Quek and Rose Qingyang Hu},
  journal={arXiv preprint arXiv:2401.13995v3},
  year={2024},
  url={http://arxiv.org/abs/2401.13995v3}
}","Xi Song, Lu Yuan, Zhibo Qu, Fuhui Zhou, Qihui Wu, Tony Q. S. Quek, Rose Qingyang Hu",OD
Survey,cs.OH,,2023-12-31,12,2023,,"Using Terrestrial Laser Scanning, Unmanned Aerial Vehicles and Mixed Reality Methodologies for Digital Survey, 3D Modelling and Historical Recreation of Religious Heritage Monuments",,http://arxiv.org/abs/2401.01380v1,"Preserving and safeguarding the Cultural Heritage (CH) of our world from unforeseen hazards should be viewed as a collective responsibility for humanity. Consequently, there is a growing imperative for targeted measures aimed at conserving, rejuvenating, and safeguarding historical assets that carry cultural significance. In recent times, Terrestrial Laser Scanning (TLS), Unmanned Aerial Vehicle (UAV) Photogrammetry, and applications in Mixed Reality (MR) have assumed a pivotal role in the mapping, recording, preservation, and promotion of Cultural Heritage. This ar-ticle endeavors to present a comprehensive approach spanning from 3D surveying to the 3D representation and promotion of Religious Cultural Heritage, offering an overview of the applied methodologies. Through the integration of TLS and UAV photogrammetry techniques, a comprehensive digital record of Panagia Ekatontapyliani, the adjoining Church of Agios Nikolaos, and the Baptistery, along with their wall paintings (hagiographies) and natural surroundings, has been obtained. This record serves as the foundation for historical documentation and recreation using the HBIM concept, paving the way for the development of diverse Mixed Reality applications. These applications aim to enhance the visibility, accessibility, and visitability of the Monument.",,,"@article{zachos2023using,
  title={Using Terrestrial Laser Scanning, Unmanned Aerial Vehicles and Mixed Reality Methodologies for Digital Survey, 3D Modelling and Historical Recreation of Religious Heritage Monuments},
  author={Aristeidis Zachos and Christos-Nikolaos Anagnostopoulos},
  journal={arXiv preprint arXiv:2401.01380v1},
  year={2023},
  url={http://arxiv.org/abs/2401.01380v1}
}","Aristeidis Zachos, Christos-Nikolaos Anagnostopoulos",
Method,Robotics,,2023-11-14,11,2023,,Visual Servoing NMPC Applied to UAVs for Photovoltaic Array Inspection,,http://arxiv.org/abs/2311.08019v2,"The photovoltaic (PV) industry is seeing a significant shift toward large-scale solar plants, where traditional inspection methods have proven to be time-consuming and costly. Currently, the predominant approach to PV inspection using unmanned aerial vehicles (UAVs) is based on photogrammetry. However, the photogrammetry approach presents limitations, such as an increased amount of useless data during flights, potential issues related to image resolution, and the detection process during high-altitude flights. In this work, we develop a visual servoing control system applied to a UAV with dynamic compensation using a nonlinear model predictive control (NMPC) capable of accurately tracking the middle of the underlying PV array at different frontal velocities and height constraints, ensuring the acquisition of detailed images during low-altitude flights. The visual servoing controller is based on the extraction of features using RGB-D images and the Kalman filter to estimate the edges of the PV arrays. Furthermore, this work demonstrates the proposal in both simulated and real-world environments using the commercial aerial vehicle (DJI Matrice 100), with the purpose of showcasing the results of the architecture. Our approach is available for the scientific community in: https://github.com/EPVelasco/VisualServoing_NMPC",https://github.com/EPVelasco/VisualServoing_NMPC,This paper has been accepted for publication in IEEE Robotics and Automation Letters,"@article{velascosnchez2023visual,
  title={Visual Servoing NMPC Applied to UAVs for Photovoltaic Array Inspection},
  author={Edison P. Velasco-Sánchez and Luis F. Recalde and Bryan S. Guevara and José Varela-Aldás and Francisco A. Candelas and Santiago T. Puente and Daniel C. Gandolfo},
  journal={arXiv preprint arXiv:2311.08019v2},
  year={2023},
  url={http://arxiv.org/abs/2311.08019v2}
}","Edison P. Velasco-Sánchez, Luis F. Recalde, Bryan S. Guevara, José Varela-Aldás, Francisco A. Candelas, Santiago T. Puente, Daniel C. Gandolfo",
Survey,Computer Vision,Artificial Intelligence,2023-11-14,11,2023,,Deep Learning-Based Object Detection in Maritime Unmanned Aerial Vehicle Imagery: Review and Experimental Comparisons,,http://arxiv.org/abs/2311.07955v2,"With the advancement of maritime unmanned aerial vehicles (UAVs) and deep learning technologies, the application of UAV-based object detection has become increasingly significant in the fields of maritime industry and ocean engineering. Endowed with intelligent sensing capabilities, the maritime UAVs enable effective and efficient maritime surveillance. To further promote the development of maritime UAV-based object detection, this paper provides a comprehensive review of challenges, relative methods, and UAV aerial datasets. Specifically, in this work, we first briefly summarize four challenges for object detection on maritime UAVs, i.e., object feature diversity, device limitation, maritime environment variability, and dataset scarcity. We then focus on computational methods to improve maritime UAV-based object detection performance in terms of scale-aware, small object detection, view-aware, rotated object detection, lightweight methods, and others. Next, we review the UAV aerial image/video datasets and propose a maritime UAV aerial dataset named MS2ship for ship detection. Furthermore, we conduct a series of experiments to present the performance evaluation and robustness analysis of object detection methods on maritime datasets. Eventually, we give the discussion and outlook on future works for maritime UAV-based object detection. The MS2ship dataset is available at \href{https://github.com/zcj234/MS2ship}{https://github.com/zcj234/MS2ship}.",https://github.com/zcj234/MS2ship,"32 pages, 18 figures","@article{zhao2023deep,
  title={Deep Learning-Based Object Detection in Maritime Unmanned Aerial Vehicle Imagery: Review and Experimental Comparisons},
  author={Chenjie Zhao and Ryan Wen Liu and Jingxiang Qu and Ruobin Gao},
  journal={arXiv preprint arXiv:2311.07955v2},
  year={2023},
  url={http://arxiv.org/abs/2311.07955v2}
}","Chenjie Zhao, Ryan Wen Liu, Jingxiang Qu, Ruobin Gao",OD
Method,Artificial Intelligence,Computer Vision,2023-10-09,10,2023,,UAVs and Neural Networks for search and rescue missions,,http://arxiv.org/abs/2310.05512v1,"In this paper, we present a method for detecting objects of interest, including cars, humans, and fire, in aerial images captured by unmanned aerial vehicles (UAVs) usually during vegetation fires. To achieve this, we use artificial neural networks and create a dataset for supervised learning. We accomplish the assisted labeling of the dataset through the implementation of an object detection pipeline that combines classic image processing techniques with pretrained neural networks. In addition, we develop a data augmentation pipeline to augment the dataset with automatically labeled images. Finally, we evaluate the performance of different neural networks.",,"8 pages, 56th International Symposium on Robotics (ISR Europe) | September 26-27, 2023","@article{surmann2023uavs,
  title={UAVs and Neural Networks for search and rescue missions},
  author={Hartmut Surmann and Artur Leinweber and Gerhard Senkowski and Julien Meine and Dominik Slomma},
  journal={arXiv preprint arXiv:2310.05512v1},
  year={2023},
  url={http://arxiv.org/abs/2310.05512v1}
}","Hartmut Surmann, Artur Leinweber, Gerhard Senkowski, Julien Meine, Dominik Slomma",OD
Method,Computer Vision,,2023-08-08,8,2023,,Estimation of Human Condition at Disaster Site Using Aerial Drone Images,,http://arxiv.org/abs/2308.04535v1,"Drones are being used to assess the situation in various disasters. In this study, we investigate a method to automatically estimate the damage status of people based on their actions in aerial drone images in order to understand disaster sites faster and save labor. We constructed a new dataset of aerial images of human actions in a hypothetical disaster that occurred in an urban area, and classified the human damage status using 3D ResNet. The results showed that the status with characteristic human actions could be classified with a recall rate of more than 80%, while other statuses with similar human actions could only be classified with a recall rate of about 50%. In addition, a cloud-based VR presentation application suggested the effectiveness of using drones to understand the disaster site and estimate the human condition.",,ICCV 2023,"@article{arai2023estimation,
  title={Estimation of Human Condition at Disaster Site Using Aerial Drone Images},
  author={Tomoki Arai and Kenji Iwata and Kensho Hara and Yutaka Satoh},
  journal={arXiv preprint arXiv:2308.04535v1},
  year={2023},
  url={http://arxiv.org/abs/2308.04535v1}
}","Tomoki Arai, Kenji Iwata, Kensho Hara, Yutaka Satoh",
Method,Machine Learning,Computer Vision; Image and Video Processing,2023-06-05,6,2023,,Estimation of River Water Surface Elevation Using UAV Photogrammetry and Machine Learning,,http://arxiv.org/abs/2306.06118v1,"Unmanned aerial vehicle (UAV) photogrammetry allows for the creation of orthophotos and digital surface models (DSMs) of a terrain. However, DSMs of water bodies mapped with this technique reveal water surface distortions, preventing the use of photogrammetric data for accurate determination of water surface elevation (WSE). Firstly, we propose a new solution in which a convolutional neural network (CNN) is used as a WSE estimator from photogrammetric DSMs and orthophotos. Second, we improved the previously known ""water-edge"" method by filtering the outliers using a forward-backwards exponential weighted moving average. Further improvement in these two methods was achieved by performing a linear regression of the WSE values against chainage. The solutions estimate the uncertainty of the predictions. This is the first approach in which DL was used for this task. A brand new machine learning data set has been created. It was collected on a small lowland river in winter and summer conditions. It consists of 322 samples, each corresponding to a 10 by 10 meter area of the river channel and adjacent land. Each data set sample contains orthophoto and DSM arrays as input, along with a single ground-truth WSE value as output. The data set was supplemented with data collected by other researchers that compared the state-of-the-art methods for determining WSE using an UAV. The results of the DL solution were verified using k-fold cross-validation method. This provided an in-depth examination of the model's ability to perform on previously unseen data. The WSE RMSEs differ for each k-fold cross-validation subset and range from 1.7 cm up to 17.2 cm. The RMSE results of the improved ""water-edge"" method are at least six times lower than the RMSE results achieved by the conventional ""water-edge"" method. The results obtained by new methods are predominantly outperforming existing ones.",,Manuscript submitted to Measurement journal (ISSN 0263-2241),"@article{szostak2023estimation,
  title={Estimation of River Water Surface Elevation Using UAV Photogrammetry and Machine Learning},
  author={Radosław Szostak and Marcin Pietroń and Przemysław Wachniew and Mirosław Zimnoch and Paweł Ćwiąkała},
  journal={arXiv preprint arXiv:2306.06118v1},
  year={2023},
  url={http://arxiv.org/abs/2306.06118v1}
}","Radosław Szostak, Marcin Pietroń, Przemysław Wachniew, Mirosław Zimnoch, Paweł Ćwiąkała",3D
Dataset,Computer Vision,,2023-05-23,5,2023,,VDD: Varied Drone Dataset for Semantic Segmentation,,http://arxiv.org/abs/2305.13608v4,"Semantic segmentation of drone images is critical for various aerial vision tasks as it provides essential semantic details to understand scenes on the ground. Ensuring high accuracy of semantic segmentation models for drones requires access to diverse, large-scale, and high-resolution datasets, which are often scarce in the field of aerial image processing. While existing datasets typically focus on urban scenes and are relatively small, our Varied Drone Dataset (VDD) addresses these limitations by offering a large-scale, densely labeled collection of 400 high-resolution images spanning 7 classes. This dataset features various scenes in urban, industrial, rural, and natural areas, captured from different camera angles and under diverse lighting conditions. We also make new annotations to UDD and UAVid, integrating them under VDD annotation standards, to create the Integrated Drone Dataset (IDD). We train seven state-of-the-art models on drone datasets as baselines. It's expected that our dataset will generate considerable interest in drone image segmentation and serve as a foundation for other drone vision tasks. Datasets are publicly available at \href{our website}{https://github.com/RussRobin/VDD}.",https://github.com/RussRobin/VDD,,"@article{cai2023vdd,
  title={VDD: Varied Drone Dataset for Semantic Segmentation},
  author={Wenxiao Cai and Ke Jin and Jinyan Hou and Cong Guo and Letian Wu and Wankou Yang},
  journal={arXiv preprint arXiv:2305.13608v4},
  year={2023},
  url={http://arxiv.org/abs/2305.13608v4}
}","Wenxiao Cai, Ke Jin, Jinyan Hou, Cong Guo, Letian Wu, Wankou Yang",SEG
Method,Robotics,Machine Learning,2023-02-07,2,2023,,An Informative Path Planning Framework for Active Learning in UAV-based Semantic Mapping,,http://arxiv.org/abs/2302.03347v3,"Unmanned aerial vehicles (UAVs) are frequently used for aerial mapping and general monitoring tasks. Recent progress in deep learning enabled automated semantic segmentation of imagery to facilitate the interpretation of large-scale complex environments. Commonly used supervised deep learning for segmentation relies on large amounts of pixel-wise labelled data, which is tedious and costly to annotate. The domain-specific visual appearance of aerial environments often prevents the usage of models pre-trained on publicly available datasets. To address this, we propose a novel general planning framework for UAVs to autonomously acquire informative training images for model re-training. We leverage multiple acquisition functions and fuse them into probabilistic terrain maps. Our framework combines the mapped acquisition function information into the UAV's planning objectives. In this way, the UAV adaptively acquires informative aerial images to be manually labelled for model re-training. Experimental results on real-world data and in a photorealistic simulation show that our framework maximises model performance and drastically reduces labelling efforts. Our map-based planners outperform state-of-the-art local planning.",,"18 pages, 24 figures","@article{rckin2023an,
  title={An Informative Path Planning Framework for Active Learning in UAV-based Semantic Mapping},
  author={Julius Rückin and Federico Magistri and Cyrill Stachniss and Marija Popović},
  journal={arXiv preprint arXiv:2302.03347v3},
  year={2023},
  url={http://arxiv.org/abs/2302.03347v3}
}","Julius Rückin, Federico Magistri, Cyrill Stachniss, Marija Popović",SEG
Method,eess.SY,,2023-01-21,1,2023,,Second-Order Coverage Control for Multi-Agent UAV Photogrammetry,,http://arxiv.org/abs/2301.08953v1,"Unmanned Aerial Vehicles equipped with cameras can be used to automate image capture for generating 3D models via photogrammetry. Current methods rely on a single vehicle to capture images sequentially, or use pre-planned and heuristic imaging configurations. We seek to provide a multi-agent control approach to capturing the images required to 3D map a region. A photogrammetry cost function is formulated that captures the importance of sharing feature-dense areas across multiple images for successful photogrammetry reconstruction. A distributed second-order coverage controller is used to minimise this cost and move agents to an imaging configuration. This approach prioritises high quality images that are simultaneously captured, leading to efficient and scalable 3D mapping of a region. We demonstrate our approach with a hardware experiment, generating and comparing 3D reconstructions from image sets captured using our approach to those captured using traditional methods.",,"8 pages, 4 figures","@article{mallick2023secondorder,
  title={Second-Order Coverage Control for Multi-Agent UAV Photogrammetry},
  author={Samuel Mallick and Airlie Chapman and Eric Schoof},
  journal={arXiv preprint arXiv:2301.08953v1},
  year={2023},
  url={http://arxiv.org/abs/2301.08953v1}
}","Samuel Mallick, Airlie Chapman, Eric Schoof",3D
Method,Computer Vision,Machine Learning,2022-10-20,10,2022,,Transferring learned patterns from ground-based field imagery to predict UAV-based imagery for crop and weed semantic segmentation in precision crop farming,,http://arxiv.org/abs/2210.11545v1,"Weed and crop segmentation is becoming an increasingly integral part of precision farming that leverages the current computer vision and deep learning technologies. Research has been extensively carried out based on images captured with a camera from various platforms. Unmanned aerial vehicles (UAVs) and ground-based vehicles including agricultural robots are the two popular platforms for data collection in fields. They all contribute to site-specific weed management (SSWM) to maintain crop yield. Currently, the data from these two platforms is processed separately, though sharing the same semantic objects (weed and crop). In our paper, we have developed a deep convolutional network that enables to predict both field and aerial images from UAVs for weed segmentation and mapping with only field images provided in the training phase. The network learning process is visualized by feature maps at shallow and deep layers. The results show that the mean intersection of union (IOU) values of the segmentation for the crop (maize), weeds, and soil background in the developed model for the field dataset are 0.744, 0.577, 0.979, respectively, and the performance of aerial images from an UAV with the same model, the IOU values of the segmentation for the crop (maize), weeds and soil background are 0.596, 0.407, and 0.875, respectively. To estimate the effect on the use of plant protection agents, we quantify the relationship between herbicide spraying saving rate and grid size (spraying resolution) based on the predicted weed map. The spraying saving rate is up to 90% when the spraying resolution is at 1.78 x 1.78 cm2. The study shows that the developed deep convolutional neural network could be used to classify weeds from both field and aerial images and delivers satisfactory results.",,,"@article{gao2022transferring,
  title={Transferring learned patterns from ground-based field imagery to predict UAV-based imagery for crop and weed semantic segmentation in precision crop farming},
  author={Junfeng Gao and Wenzhi Liao and David Nuyttens and Peter Lootens and Erik Alexandersson and Jan Pieters},
  journal={arXiv preprint arXiv:2210.11545v1},
  year={2022},
  url={http://arxiv.org/abs/2210.11545v1}
}","Junfeng Gao, Wenzhi Liao, David Nuyttens, Peter Lootens, Erik Alexandersson, Jan Pieters",SEG
Method,Computer Vision,,2022-08-14,8,2022,,Light Weight Character and Shape Recognition for Autonomous Drones,,http://arxiv.org/abs/2208.06804v1,"There has been an extensive use of Unmanned Aerial Vehicles in search and rescue missions to distribute first aid kits and food packets. It is important that these UAVs are able to identify and distinguish the markers from one another for effective distribution. One of the common ways to mark the locations is via the use of characters superimposed on shapes of various colors which gives rise to wide variety of markers based on combination of different shapes, characters, and their respective colors.   In this paper, we propose an object detection and classification pipeline which prevents false positives and minimizes misclassification of alphanumeric characters and shapes in aerial images. Our method makes use of traditional computer vision techniques and unsupervised machine learning methods for identifying region proposals, segmenting the image targets and removing false positives. We make use of a computationally light model for classification, making it easy to be deployed on any aerial vehicle.",,,"@article{poddar2022light,
  title={Light Weight Character and Shape Recognition for Autonomous Drones},
  author={Neetigya Poddar and Shruti Jain},
  journal={arXiv preprint arXiv:2208.06804v1},
  year={2022},
  url={http://arxiv.org/abs/2208.06804v1}
}","Neetigya Poddar, Shruti Jain",CLS;OD
Method,Computer Vision,Machine Learning,2022-08-09,8,2022,,Generative models-based data labeling for deep networks regression: application to seed maturity estimation from UAV multispectral images,,http://arxiv.org/abs/2208.04611v1,"Monitoring seed maturity is an increasing challenge in agriculture due to climate change and more restrictive practices. Seeds monitoring in the field is essential to optimize the farming process and to guarantee yield quality through high germination. Traditional methods are based on limited sampling in the field and analysis in laboratory. Moreover, they are time consuming and only allow monitoring sub-sections of the crop field. This leads to a lack of accuracy on the condition of the crop as a whole due to intra-field heterogeneities. Multispectral imagery by UAV allows uniform scan of fields and better capture of crop maturity information. On the other hand, deep learning methods have shown tremendous potential in estimating agronomic parameters, especially maturity. However, they require large labeled datasets. Although large sets of aerial images are available, labeling them with ground truth is a tedious, if not impossible task. In this paper, we propose a method for estimating parsley seed maturity using multispectral UAV imagery, with a new approach for automatic data labeling. This approach is based on parametric and non-parametric models to provide weak labels. We also consider the data acquisition protocol and the performance evaluation of the different steps of the method. Results show good performance, and the non-parametric kernel density estimator model can improve neural network generalization when used as a labeling method, leading to more robust and better performing deep neural models.",,,"@article{dericquebourg2022generative,
  title={Generative models-based data labeling for deep networks regression: application to seed maturity estimation from UAV multispectral images},
  author={Eric Dericquebourg and Adel Hafiane and Raphael Canals},
  journal={arXiv preprint arXiv:2208.04611v1},
  year={2022},
  url={http://arxiv.org/abs/2208.04611v1}
}","Eric Dericquebourg, Adel Hafiane, Raphael Canals",
Method,Computer Vision,,2022-06-23,6,2022,,Parallel Structure from Motion for UAV Images via Weighted Connected Dominating Set,,http://arxiv.org/abs/2206.11499v2,"Incremental Structure from Motion (ISfM) has been widely used for UAV image orientation. Its efficiency, however, decreases dramatically due to the sequential constraint. Although the divide-and-conquer strategy has been utilized for efficiency improvement, cluster merging becomes difficult or depends on seriously designed overlap structures. This paper proposes an algorithm to extract the global model for cluster merging and designs a parallel SfM solution to achieve efficient and accurate UAV image orientation. First, based on vocabulary tree retrieval, match pairs are selected to construct an undirected weighted match graph, whose edge weights are calculated by considering both the number and distribution of feature matches. Second, an algorithm, termed weighted connected dominating set (WCDS), is designed to achieve the simplification of the match graph and build the global model, which incorporates the edge weight in the graph node selection and enables the successful reconstruction of the global model. Third, the match graph is simultaneously divided into compact and non-overlapped clusters. After the parallel reconstruction, cluster merging is conducted with the aid of common 3D points between the global and cluster models. Finally, by using three UAV datasets that are captured by classical oblique and recent optimized views photogrammetry, the validation of the proposed solution is verified through comprehensive analysis and comparison. The experimental results demonstrate that the proposed parallel SfM can achieve 17.4 times efficiency improvement and comparative orientation accuracy. In absolute BA, the geo-referencing accuracy is approximately 2.0 and 3.0 times the GSD (Ground Sampling Distance) value in the horizontal and vertical directions, respectively. For parallel SfM, the proposed solution is a more reliable alternative.",,"14 pages, 11 figures","@article{jiang2022parallel,
  title={Parallel Structure from Motion for UAV Images via Weighted Connected Dominating Set},
  author={San Jiang and Qingquan Li and Wanshou Jiang and Wu Chen},
  journal={arXiv preprint arXiv:2206.11499v2},
  year={2022},
  url={http://arxiv.org/abs/2206.11499v2}
}","San Jiang, Qingquan Li, Wanshou Jiang, Wu Chen",
