Category,Type,Subtype,Date,Month,Year,Institute,Title,abbr.,Paper_link,Abstract,code,Publication,BibTex,Authors,_tasks
Method,eess.SY,,2026-02-09,2,2026,,Automating the Wildfire Detection and Scheduling Pipeline with Maneuverable Earth Observation Satellites,,http://arxiv.org/abs/2602.08924v1,"Wildfires are becoming increasingly frequent, with potentially devastating consequences, including loss of life, infrastructure destruction, and severe environmental damage. Low Earth orbit satellites equipped with onboard sensors can capture critical imagery of active wildfires and enable real-time detection through machine learning algorithms applied to the acquired data. This paper presents a framework that automates the complete wildfire detection and scheduling pipeline, integrating three key components: wildfire detection in satellite imagery, statistical updating that incorporates data from repeated flyovers, and multi-satellite scheduling optimization. The framework enables wildfire detection using convolutional neural networks with sensor fusion techniques, the incorporation of subsequent flyover information using Bayesian statistics, and satellite scheduling through the state-of-the-art Reconfigurable Earth Observation Satellite Scheduling Problem. Experiments conducted using real-world wildfire events and operational Earth observation satellites demonstrate that this autonomous detection and scheduling approach effectively enhances wildfire monitoring capabilities.",,44 pages,"@article{pearl2026automating,
  title={Automating the Wildfire Detection and Scheduling Pipeline with Maneuverable Earth Observation Satellites},
  author={Brycen D. Pearl and Joshua G. Warner and Hang Woon Lee},
  journal={arXiv preprint arXiv:2602.08924v1},
  year={2026},
  url={http://arxiv.org/abs/2602.08924v1}
}","Brycen D. Pearl, Joshua G. Warner, Hang Woon Lee",
Method,Computer Vision,,2026-02-10,2,2026,,SCA-Net: Spatial-Contextual Aggregation Network for Enhanced Small Building and Road Change Detection,,http://arxiv.org/abs/2602.09529v1,"Automated change detection in remote sensing imagery is critical for urban management, environmental monitoring, and disaster assessment. While deep learning models have advanced this field, they often struggle with challenges like low sensitivity to small objects and high computational costs. This paper presents SCA-Net, an enhanced architecture built upon the Change-Agent framework for precise building and road change detection in bi-temporal images. Our model incorporates several key innovations: a novel Difference Pyramid Block for multi-scale change analysis, an Adaptive Multi-scale Processing module combining shape-aware and high-resolution enhancement blocks, and multi-level attention mechanisms (PPM and CSAGate) for joint contextual and detail processing. Furthermore, a dynamic composite loss function and a four-phase training strategy are introduced to stabilize training and accelerate convergence. Comprehensive evaluations on the LEVIR-CD and LEVIR-MCI datasets demonstrate SCA-Net's superior performance over Change-Agent and other state-of-the-art methods. Our approach achieves a significant 2.64% improvement in mean Intersection over Union (mIoU) on LEVIR-MCI and a remarkable 57.9% increase in IoU for small buildings, while reducing the training time by 61%. This work provides an efficient, accurate, and robust solution for practical change detection applications.",,"6 pages, 2 figures","@article{gholibeigi2026scanet,
  title={SCA-Net: Spatial-Contextual Aggregation Network for Enhanced Small Building and Road Change Detection},
  author={Emad Gholibeigi and Abbas Koochari and Azadeh ZamaniFar},
  journal={arXiv preprint arXiv:2602.09529v1},
  year={2026},
  url={http://arxiv.org/abs/2602.09529v1}
}","Emad Gholibeigi, Abbas Koochari, Azadeh ZamaniFar",CD
Method,Computer Vision,Artificial Intelligence,2026-02-15,2,2026,,GeoEyes: On-Demand Visual Focusing for Evidence-Grounded Understanding of Ultra-High-Resolution Remote Sensing Imagery,,http://arxiv.org/abs/2602.14201v2,"The ""thinking-with-images"" paradigm enables multimodal large language models (MLLMs) to actively explore visual scenes via zoom-in tools. This is essential for ultra-high-resolution (UHR) remote sensing VQA, where task-relevant cues are sparse and tiny. However, we observe a consistent failure mode in existing zoom-enabled MLLMs: Tool Usage Homogenization, where tool calls collapse into task-agnostic patterns, limiting effective evidence acquisition. To address this, we propose GeoEyes, a staged training framework consisting of (1) a cold-start SFT dataset, UHR Chain-of-Zoom (UHR-CoZ), which covers diverse zooming regimes, and (2) an agentic reinforcement learning method, AdaZoom-GRPO, that explicitly rewards evidence gain and answer improvement during zoom interactions. The resulting model learns on-demand zooming with proper stopping behavior and achieves substantial improvements on UHR remote sensing benchmarks, with 54.23% accuracy on XLRS-Bench.",,,"@article{wang2026geoeyes,
  title={GeoEyes: On-Demand Visual Focusing for Evidence-Grounded Understanding of Ultra-High-Resolution Remote Sensing Imagery},
  author={Fengxiang Wang and Mingshuo Chen and Yueying Li and Yajie Yang and Yifan Zhang and Long Lan and Xue Yang and Hongda Sun and Yulin Wang and Di Wang and Jun Song and Jing Zhang and Bo Du},
  journal={arXiv preprint arXiv:2602.14201v2},
  year={2026},
  url={http://arxiv.org/abs/2602.14201v2}
}","Fengxiang Wang, Mingshuo Chen, Yueying Li, Yajie Yang, Yifan Zhang, Long Lan, Xue Yang, Hongda Sun, Yulin Wang, Di Wang, Jun Song, Jing Zhang, Bo Du",VQA
Method,Artificial Intelligence,,2026-02-15,2,2026,,Text Before Vision: Staged Knowledge Injection Matters for Agentic RLVR in Ultra-High-Resolution Remote Sensing Understanding,,http://arxiv.org/abs/2602.14225v1,"Multimodal reasoning for ultra-high-resolution (UHR) remote sensing (RS) is usually bottlenecked by visual evidence acquisition: the model necessitates localizing tiny task-relevant regions in massive pixel spaces. While Agentic Reinforcement Learning with Verifiable Rewards (RLVR) using zoom-in tools offers a path forward, we find that standard reinforcement learning struggles to navigate these vast visual spaces without structured domain priors. In this paper, we investigate the interplay between post-training paradigms: comparing Cold-start Supervised Fine-Tuning (SFT), RLVR, and Agentic RLVR on the UHR RS benchmark.Our controlled studies yield a counter-intuitive finding: high-quality Earth-science text-only QA is a primary driver of UHR visual reasoning gains. Despite lacking images, domain-specific text injects the concepts, mechanistic explanations, and decision rules necessary to guide visual evidence retrieval.Based on this, we propose a staged knowledge injection recipe: (1) cold-starting with scalable, knowledge-graph-verified Earth-science text QA to instill reasoning structures;and (2) ""pre-warming"" on the same hard UHR image-text examples during SFT to stabilize and amplify subsequent tool-based RL. This approach achieves a 60.40% Pass@1 on XLRS-Bench, significantly outperforming larger general purpose models (e.g., GPT-5.2, Gemini 3.0 Pro, Intern-S1) and establishing a new state-of-the-art.",,,"@article{wang2026text,
  title={Text Before Vision: Staged Knowledge Injection Matters for Agentic RLVR in Ultra-High-Resolution Remote Sensing Understanding},
  author={Fengxiang Wang and Mingshuo Chen and Yueying Li and Yajie Yang and Yuhao Zhou and Di Wang and Yifan Zhang and Haoyu Wang and Haiyan Zhao and Hongda Sun and Long Lan and Jun Song and Yulin Wang and Jing Zhang and Wenlong Zhang and Bo Du},
  journal={arXiv preprint arXiv:2602.14225v1},
  year={2026},
  url={http://arxiv.org/abs/2602.14225v1}
}","Fengxiang Wang, Mingshuo Chen, Yueying Li, Yajie Yang, Yuhao Zhou, Di Wang, Yifan Zhang, Haoyu Wang, Haiyan Zhao, Hongda Sun, Long Lan, Jun Song, Yulin Wang, Jing Zhang, Wenlong Zhang, Bo Du",
Method,Artificial Intelligence,,2026-02-17,2,2026,,AgriWorld:A World Tools Protocol Framework for Verifiable Agricultural Reasoning with Code-Executing LLM Agents,,http://arxiv.org/abs/2602.15325v1,"Foundation models for agriculture are increasingly trained on massive spatiotemporal data (e.g., multi-spectral remote sensing, soil grids, and field-level management logs) and achieve strong performance on forecasting and monitoring. However, these models lack language-based reasoning and interactive capabilities, limiting their usefulness in real-world agronomic workflows. Meanwhile, large language models (LLMs) excel at interpreting and generating text, but cannot directly reason over high-dimensional, heterogeneous agricultural datasets. We bridge this gap with an agentic framework for agricultural science. It provides a Python execution environment, AgriWorld, exposing unified tools for geospatial queries over field parcels, remote-sensing time-series analytics, crop growth simulation, and task-specific predictors (e.g., yield, stress, and disease risk). On top of this environment, we design a multi-turn LLM agent, Agro-Reflective, that iteratively writes code, observes execution results, and refines its analysis via an execute-observe-refine loop. We introduce AgroBench, with scalable data generation for diverse agricultural QA spanning lookups, forecasting, anomaly detection, and counterfactual ""what-if"" analysis. Experiments outperform text-only and direct tool-use baselines, validating execution-driven reflection for reliable agricultural reasoning.",,,"@article{zhang2026agriworlda,
  title={AgriWorld:A World Tools Protocol Framework for Verifiable Agricultural Reasoning with Code-Executing LLM Agents},
  author={Zhixing Zhang and Jesen Zhang and Hao Liu and Qinhan Lv and Jing Yang and Kaitong Cai and Keze Wang},
  journal={arXiv preprint arXiv:2602.15325v1},
  year={2026},
  url={http://arxiv.org/abs/2602.15325v1}
}","Zhixing Zhang, Jesen Zhang, Hao Liu, Qinhan Lv, Jing Yang, Kaitong Cai, Keze Wang",
Method,Computer Vision,,2026-02-19,2,2026,,OpenEarthAgent: A Unified Framework for Tool-Augmented Geospatial Agents,,http://arxiv.org/abs/2602.17665v3,"Recent progress in multimodal reasoning has enabled agents that interpret imagery, connect it with language, and execute structured analytical tasks. Extending these capabilities to remote sensing remains challenging, as models must reason over spatial scale, geographic structures, and multispectral indices while maintaining coherent multi-step logic. To address this gap, we introduce \textit{OpenEarthAgent}, a unified framework for tool-augmented geospatial reasoning trained on satellite imagery, natural-language queries, and structured reasoning traces. Beyond serving as a benchmark, OpenEarthAgent establishes a cohesive agentic architecture built around a unified executable tool registry and trajectory-based policy learning. The framework standardizes heterogeneous visual, spectral, GIS, and georeferenced raster operations under a consistent callable schema, enabling modular orchestration and deterministic execution. Training is performed via supervised fine-tuning on structured reasoning trajectories with deterministic replay validation to ensure executability and spatial correctness. The accompanying corpus comprises 14,538 training and 1,169 evaluation instances with over 107K reasoning steps, spanning urban, environmental, disaster, and infrastructure domains and incorporating GIS operations alongside index analyses such as NDVI, NBR, and NDBI. Grounded in explicit reasoning traces, the learned agent demonstrates structured reasoning, stable spatial understanding, and interpretable tool-driven behaviour across diverse EO scenarios. We report consistent improvements over a strong baseline and competitive performance against recent open and closed-source models. Our code and trained models will be publicly available.",,,"@article{shabbir2026openearthagent,
  title={OpenEarthAgent: A Unified Framework for Tool-Augmented Geospatial Agents},
  author={Akashah Shabbir and Muhammad Umer Sheikh and Muhammad Akhtar Munir and Hiyam Debary and Mustansar Fiaz and Muhammad Zaigham Zaheer and Paolo Fraccaro and Fahad Shahbaz Khan and Muhammad Haris Khan and Xiao Xiang Zhu and Salman Khan},
  journal={arXiv preprint arXiv:2602.17665v3},
  year={2026},
  url={http://arxiv.org/abs/2602.17665v3}
}","Akashah Shabbir, Muhammad Umer Sheikh, Muhammad Akhtar Munir, Hiyam Debary, Mustansar Fiaz, Muhammad Zaigham Zaheer, Paolo Fraccaro, Fahad Shahbaz Khan, Muhammad Haris Khan, Xiao Xiang Zhu, Salman Khan",
Method,Artificial Intelligence,,2026-02-22,2,2026,,InfEngine: A Self-Verifying and Self-Optimizing Intelligent Engine for Infrared Radiation Computing,,http://arxiv.org/abs/2602.18985v1,"Infrared radiation computing underpins advances in climate science, remote sensing and spectroscopy but remains constrained by manual workflows. We introduce InfEngine, an autonomous intelligent computational engine designed to drive a paradigm shift from human-led orchestration to collaborative automation. It integrates four specialized agents through two core innovations: self-verification, enabled by joint solver-evaluator debugging, improves functional correctness and scientific plausibility; self-optimization, realized via evolutionary algorithms with self-discovered fitness functions, facilitates autonomous performance optimization. Evaluated on InfBench with 200 infrared-specific tasks and powered by InfTools with 270 curated tools, InfEngine achieves a 92.7% pass rate and delivers workflows 21x faster than manual expert effort. More fundamentally, it illustrates how researchers can transition from manual coding to collaborating with self-verifying, self-optimizing computational partners. By generating reusable, verified and optimized code, InfEngine transforms computational workflows into persistent scientific assets, accelerating the cycle of scientific discovery. Code: https://github.com/kding1225/infengine",https://github.com/kding1225/infengine,40 pages,"@article{ding2026infengine,
  title={InfEngine: A Self-Verifying and Self-Optimizing Intelligent Engine for Infrared Radiation Computing},
  author={Kun Ding and Jian Xu and Ying Wang and Peipei Yang and Shiming Xiang},
  journal={arXiv preprint arXiv:2602.18985v1},
  year={2026},
  url={http://arxiv.org/abs/2602.18985v1}
}","Kun Ding, Jian Xu, Ying Wang, Peipei Yang, Shiming Xiang",
Method,Computer Vision,,2026-03-10,3,2026,,GeoSolver: Scaling Test-Time Reasoning in Remote Sensing with Fine-Grained Process Supervision,,http://arxiv.org/abs/2603.09551v1,"While Vision-Language Models (VLMs) have significantly advanced remote sensing interpretation, enabling them to perform complex, step-by-step reasoning remains highly challenging. Recent efforts to introduce Chain-of-Thought (CoT) reasoning to this domain have shown promise, yet ensuring the visual faithfulness of these intermediate steps remains a critical bottleneck. To address this, we introduce GeoSolver, a novel framework that transitions remote sensing reasoning toward verifiable, process-supervised reinforcement learning. We first construct Geo-PRM-2M, a large-scale, token-level process supervision dataset synthesized via entropy-guided Monte Carlo Tree Search (MCTS) and targeted visual hallucination injection. Building upon this dataset, we train GeoPRM, a token-level process reward model (PRM) that provides granular faithfulness feedback. To effectively leverage these verification signals, we propose Process-Aware Tree-GRPO, a reinforcement learning algorithm that integrates tree-structured exploration with a faithfulness-weighted reward mechanism to precisely assign credit to intermediate steps. Extensive experiments demonstrate that our resulting model, GeoSolver-9B, achieves state-of-the-art performance across diverse remote sensing benchmarks. Crucially, GeoPRM unlocks robust Test-Time Scaling (TTS). Serving as a universal geospatial verifier, it seamlessly scales the performance of GeoSolver-9B and directly enhances general-purpose VLMs, highlighting its remarkable cross-model generalization.",,,"@article{sun2026geosolver,
  title={GeoSolver: Scaling Test-Time Reasoning in Remote Sensing with Fine-Grained Process Supervision},
  author={Lang Sun and Ronghao Fu and Zhuoran Duan and Haoran Liu and Xueyan Liu and Bo Yang},
  journal={arXiv preprint arXiv:2603.09551v1},
  year={2026},
  url={http://arxiv.org/abs/2603.09551v1}
}","Lang Sun, Ronghao Fu, Zhuoran Duan, Haoran Liu, Xueyan Liu, Bo Yang",
Method,Computer Vision,,2026-03-13,3,2026,,Think and Answer ME: Benchmarking and Exploring Multi-Entity Reasoning Grounding in Remote Sensing,,http://arxiv.org/abs/2603.12788v2,"Recent advances in reasoning language models and reinforcement learning with verifiable rewards have significantly enhanced multi-step reasoning capabilities. This progress motivates the extension of reasoning paradigms to remote sensing visual grounding task. However, existing remote sensing grounding methods remain largely confined to perception-level matching and single-entity formulations, limiting the role of explicit reasoning and inter-entity modeling. To address this challenge, we introduce a new benchmark dataset for Multi-Entity Reasoning Grounding in Remote Sensing (ME-RSRG). Based on ME-RSRG, we reformulate remote sensing grounding as a multi-entity reasoning task and propose an Entity-Aware Reasoning (EAR) framework built upon visual-linguistic foundation models. EAR generates structured reasoning traces and subject-object grounding outputs. It adopts supervised fine-tuning for cold-start initialization and is further optimized via entity-aware reward-driven Group Relative Policy Optimization (GRPO). Extensive experiments on ME-RSRG demonstrate the challenges of multi-entity reasoning and verify the effectiveness of our proposed EAR framework. Our dataset, code, and models will be available at https://github.com/CV-ShuchangLyu/ME-RSRG.",https://github.com/CV-ShuchangLyu/ME-RSRG,"22 pages, 9 figures","@article{lyu2026think,
  title={Think and Answer ME: Benchmarking and Exploring Multi-Entity Reasoning Grounding in Remote Sensing},
  author={Shuchang Lyu and Haiquan Wen and Guangliang Cheng and Meng Li and Zheng Zhou and You Zhou and Dingding Yao and Zhenwei Shi},
  journal={arXiv preprint arXiv:2603.12788v2},
  year={2026},
  url={http://arxiv.org/abs/2603.12788v2}
}","Shuchang Lyu, Haiquan Wen, Guangliang Cheng, Meng Li, Zheng Zhou, You Zhou, Dingding Yao, Zhenwei Shi",VG
Method,Computer Vision,,2026-03-18,3,2026,,A Multi-Agent System for Building-Age Cohort Mapping to Support Urban Energy Planning,,http://arxiv.org/abs/2603.17626v1,"Determining the age distribution of the urban building stock is crucial for sustainable municipal heat planning and upgrade prioritization. However, existing approaches often rely on datasets gathered via sensors or remote sensing techniques, leaving inconsistencies and gaps in data. We present a multi-agent LLM system comprising three key agents, the Zensus agent, the OSM agent, and the Monument agent, that fuse data from heterogeneous sources. A data orchestrator and harmonizer geocodes and deduplicates building imprints. Using this fused ground truth, we introduce BuildingAgeCNN, a satellite-only classifier based on a ConvNeXt backbone augmented with a Feature Pyramid Network (FPN), CoordConv spatial channels, and Squeeze-and-Excitation (SE) blocks. Under spatial cross validation, BuildingAgeCNN attains an overall accuracy of 90.69% but a modest macro-F1 of 67.25%, reflecting strong class imbalance and persistent confusions between adjacent historical cohorts. To mitigate risk for planning applications, the address-to prediction pipeline includes calibrated confidence estimates and flags low-confidence cases for manual review. This multi-agent LLM system not only assists in gathering structured data but also helps energy demand planners optimize district-heating networks and target low-carbon sustainable energy systems.",,,"@article{thota2026a,
  title={A Multi-Agent System for Building-Age Cohort Mapping to Support Urban Energy Planning},
  author={Kundan Thota and Thorsten Schlachter and Veit Hagenmeyer},
  journal={arXiv preprint arXiv:2603.17626v1},
  year={2026},
  url={http://arxiv.org/abs/2603.17626v1}
}","Kundan Thota, Thorsten Schlachter, Veit Hagenmeyer",
Method,Robotics,cs.MA,2026-03-20,3,2026,,Beyond detection: cooperative multi-agent reasoning for rapid onboard EO crisis response,,http://arxiv.org/abs/2603.19858v1,"Rapid identification of hazardous events is essential for next-generation Earth Observation (EO) missions supporting disaster response. However, current monitoring pipelines remain largely ground-centric, introducing latency due to downlink limitations, multi-source data fusion constraints, and the computational cost of exhaustive scene analysis.   This work proposes a hierarchical multi-agent architecture for onboard EO processing under strict resource and bandwidth constraints. The system enables the exploitation of complementary multimodal observations by coordinating specialized AI agents within an event-driven decision pipeline. AI agents can be deployed across multiple nodes in a distributed setting, such as satellite platforms. An Early Warning agent generates fast hypotheses from onboard observations and selectively activates domain-specific analysis agents, while a Decision agent consolidates the evidence to issue a final alert. The architecture combines vision-language models, traditional remote sensing analysis tools, and role-specialized agents to enable structured reasoning over multimodal observations while minimizing unnecessary computation.   A proof-of-concept implementation was executed on the engineering model of an edge-computing platform currently deployed in orbit, using representative satellite data. Experiments on wildfire and flood monitoring scenarios show that the proposed routing-based pipeline significantly reduces computational overhead while maintaining coherent decision outputs, demonstrating the feasibility of distributed agent-based reasoning for future autonomous EO constellations.",,Accepted for presentation at the ESA's 4S Symposium 2026 Conference (see https://atpi.eventsair.com/4s-symposium-2026/),"@article{mousist2026beyond,
  title={Beyond detection: cooperative multi-agent reasoning for rapid onboard EO crisis response},
  author={Alejandro D. Mousist and Pedro Delgado de Robles Martín and Raquel Lladró Climent and Julian Cobos Aparicio},
  journal={arXiv preprint arXiv:2603.19858v1},
  year={2026},
  url={http://arxiv.org/abs/2603.19858v1}
}","Alejandro D. Mousist, Pedro Delgado de Robles Martín, Raquel Lladró Climent, Julian Cobos Aparicio",
Method,Computer Vision,,2026-03-23,3,2026,,OpenEarth-Agent: From Tool Calling to Tool Creation for Open-Environment Earth Observation,,http://arxiv.org/abs/2603.22148v1,"Earth Observation (EO) is essential for perceiving dynamic land surface changes, yet deploying autonomous EO in open environments is hindered by the immense diversity of multi-source data and heterogeneous tasks. While remote sensing agents have emerged to streamline EO workflows, existing tool-calling agents are confined to closed environments. They rely on pre-defined tools and are restricted to narrow scope, limiting their generalization to the diverse data and tasks. To overcome these limitations, we introduce OpenEarth-Agent, the first tool-creation agent framework tailored for open-environment EO. Rather than calling predefined tools, OpenEarth-Agent employs adaptive workflow planning and tool creation to generalize to unseen data and tasks. This adaptability is bolstered by an open-ended integration of multi-stage tools and cross-domain knowledge bases, enabling robust execution in the entire EO pipeline across multiple application domains. To comprehensively evaluate EO agents in open environments, we propose OpenEarth-Bench, a novel benchmark comprising 596 real-world, full-pipeline cases across seven application domains, explicitly designed to assess agents' adaptive planning and tool creation capabilities. Only essential pre-trained model tools are provided in this benchmark, devoid of any other predefined task-specific tools. Extensive experiments demonstrate that OpenEarth-Agent successfully masters full-pipeline EO across multiple domains in the open environment. Notably, on the cross-benchmark Earth-Bench, our tool-creating agent equipped with 6 essential pre-trained models achieves performance comparable to tool-calling agents relying on 104 specialized tools, and significantly outperforms them when provided with the complete toolset. In several cases, the created tools exhibit superior robustness to data anomalies compared to human-engineered counterparts.",,"15 pages, 4 figures","@article{zhao2026openearthagent,
  title={OpenEarth-Agent: From Tool Calling to Tool Creation for Open-Environment Earth Observation},
  author={Sijie Zhao and Feng Liu and Xueliang Zhang and Hao Chen and Xinyu Gu and Zhe Jiang and Fenghua Ling and Ben Fei and Wenlong Zhang and Junjue Wang and Weihao Xuan and Pengfeng Xiao and Naoto Yokoya and Lei Bai},
  journal={arXiv preprint arXiv:2603.22148v1},
  year={2026},
  url={http://arxiv.org/abs/2603.22148v1}
}","Sijie Zhao, Feng Liu, Xueliang Zhang, Hao Chen, Xinyu Gu, Zhe Jiang, Fenghua Ling, Ben Fei, Wenlong Zhang, Junjue Wang, Weihao Xuan, Pengfeng Xiao, Naoto Yokoya, Lei Bai",
Method,Computer Vision,,2026-03-26,3,2026,,LEMMA: Laplacian pyramids for Efficient Marine SeMAntic Segmentation,,http://arxiv.org/abs/2603.25689v1,"Semantic segmentation in marine environments is crucial for the autonomous navigation of unmanned surface vessels (USVs) and coastal Earth Observation events such as oil spills. However, existing methods, often relying on deep CNNs and transformer-based architectures, face challenges in deployment due to their high computational costs and resource-intensive nature. These limitations hinder the practicality of real-time, low-cost applications in real-world marine settings.   To address this, we propose LEMMA, a lightweight semantic segmentation model designed specifically for accurate remote sensing segmentation under resource constraints. The proposed architecture leverages Laplacian Pyramids to enhance edge recognition, a critical component for effective feature extraction in complex marine environments for disaster response, environmental surveillance, and coastal monitoring. By integrating edge information early in the feature extraction process, LEMMA eliminates the need for computationally expensive feature map computations in deeper network layers, drastically reducing model size, complexity and inference time. LEMMA demonstrates state-of-the-art performance across datasets captured from diverse platforms while reducing trainable parameters and computational requirements by up to 71x, GFLOPs by up to 88.5\%, and inference time by up to 84.65\%, as compared to existing models. Experimental results highlight its effectiveness and real-world applicability, including 93.42\% IoU on the Oil Spill dataset and 98.97\% mIoU on Mastr1325.",,the MaCVi Workshop,"@article{gakhar2026lemma,
  title={LEMMA: Laplacian pyramids for Efficient Marine SeMAntic Segmentation},
  author={Ishaan Gakhar and Laven Srivastava and Sankarshanaa Sagaram and Aditya Kasliwal and Ujjwal Verma},
  journal={arXiv preprint arXiv:2603.25689v1},
  year={2026},
  url={http://arxiv.org/abs/2603.25689v1}
}","Ishaan Gakhar, Laven Srivastava, Sankarshanaa Sagaram, Aditya Kasliwal, Ujjwal Verma",SEG
Method,Computer Vision,Artificial Intelligence,2026-04-07,4,2026,,CRFT: Consistent-Recurrent Feature Flow Transformer for Cross-Modal Image Registration,,http://arxiv.org/abs/2604.05689v1,"We present Consistent-Recurrent Feature Flow Transformer (CRFT), a unified coarse-to-fine framework based on feature flow learning for robust cross-modal image registration. CRFT learns a modality-independent feature flow representation within a transformer-based architecture that jointly performs feature alignment and flow estimation. The coarse stage establishes global correspondences through multi-scale feature correlation, while the fine stage refines local details via hierarchical feature fusion and adaptive spatial reasoning. To enhance geometric adaptability, an iterative discrepancy-guided attention mechanism with a Spatial Geometric Transform (SGT) recurrently refines the flow field, progressively capturing subtle spatial inconsistencies and enforcing feature-level consistency. This design enables accurate alignment under large affine and scale variations while maintaining structural coherence across modalities. Extensive experiments on diverse cross-modal datasets demonstrate that CRFT consistently outperforms state-of-the-art registration methods in both accuracy and robustness. Beyond registration, CRFT provides a generalizable paradigm for multimodal spatial correspondence, offering broad applicability to remote sensing, autonomous navigation, and medical imaging. Code and datasets are publicly available at https://github.com/NEU-Liuxuecong/CRFT.",https://github.com/NEU-Liuxuecong/CRFT,CVPR 2026,"@article{liu2026crft,
  title={CRFT: Consistent-Recurrent Feature Flow Transformer for Cross-Modal Image Registration},
  author={Xuecong Liu and Mengzhu Ding and Zixuan Sun and Zhang Li and Xichao Teng},
  journal={arXiv preprint arXiv:2604.05689v1},
  year={2026},
  url={http://arxiv.org/abs/2604.05689v1}
}","Xuecong Liu, Mengzhu Ding, Zixuan Sun, Zhang Li, Xichao Teng",
Method,Computer Vision,,2026-04-09,4,2026,,RemoteAgent: Bridging Vague Human Intents and Earth Observation with RL-based Agentic MLLMs,,http://arxiv.org/abs/2604.07765v2,"Earth Observation (EO) systems are essentially designed to support domain experts who often express their requirements through vague natural language rather than precise, machine-friendly instructions. Depending on the specific application scenario, these vague queries can demand vastly different levels of visual precision. Consequently, a practical EO AI system must bridge the gap between ambiguous human queries and the appropriate multi-granularity visual analysis tasks, ranging from holistic image interpretation to fine-grained pixel-wise predictions. While Multi-modal Large Language Models (MLLMs) demonstrate strong semantic understanding, their text-based output format is inherently ill-suited for dense, precision-critical spatial predictions. Existing agentic frameworks address this limitation by delegating tasks to external tools, but indiscriminate tool invocation is computationally inefficient and underutilizes the MLLM's native capabilities. To this end, we propose RemoteAgent, an agentic framework that strategically respects the intrinsic capability boundaries of MLLMs. To empower this framework to understand real user intents, we construct VagueEO, a human-centric instruction dataset pairing EO tasks with simulated vague natural-language queries. By leveraging VagueEO for reinforcement fine-tuning, we align an MLLM into a robust cognitive core that directly resolves image- and sparse region-level tasks. Consequently, RemoteAgent processes suitable tasks internally while intelligently orchestrating specialized tools via the Model Context Protocol exclusively for dense predictions. Extensive experiments demonstrate that RemoteAgent achieves robust intent recognition capabilities while delivering highly competitive performance across diverse EO tasks.",,,"@article{yao2026remoteagent,
  title={RemoteAgent: Bridging Vague Human Intents and Earth Observation with RL-based Agentic MLLMs},
  author={Liang Yao and Shengxiang Xu and Fan Liu and Chuanyi Zhang and Bishun Yao and Rui Min and Yongjun Li and Chaoqian Ouyang and Shimin Di and Min-Ling Zhang},
  journal={arXiv preprint arXiv:2604.07765v2},
  year={2026},
  url={http://arxiv.org/abs/2604.07765v2}
}","Liang Yao, Shengxiang Xu, Fan Liu, Chuanyi Zhang, Bishun Yao, Rui Min, Yongjun Li, Chaoqian Ouyang, Shimin Di, Min-Ling Zhang",
Method,Computer Vision,,2026-04-10,4,2026,,GeoMMBench and GeoMMAgent: Toward Expert-Level Multimodal Intelligence in Geoscience and Remote Sensing,,http://arxiv.org/abs/2604.08896v1,"Recent advances in multimodal large language models (MLLMs) have accelerated progress in domain-oriented AI, yet their development in geoscience and remote sensing (RS) remains constrained by distinctive challenges: wide-ranging disciplinary knowledge, heterogeneous sensor modalities, and a fragmented spectrum of tasks. To bridge these gaps, we introduce GeoMMBench, a comprehensive multimodal question-answering benchmark covering diverse RS disciplines, sensors, and tasks, enabling broader and more rigorous evaluation than prior benchmarks. Using GeoMMBench, we assess 36 open-source and proprietary large language models, uncovering systematic deficiencies in domain knowledge, perceptual grounding, and reasoning--capabilities essential for expert-level geospatial interpretation. Beyond evaluation, we propose GeoMMAgent, a multi-agent framework that strategically integrates retrieval, perception, and reasoning through domain-specific RS models and tools. Extensive experimental results demonstrate that GeoMMAgent significantly outperforms standalone LLMs, underscoring the importance of tool-augmented agents for dynamically tackling complex geoscience and RS challenges.",,CVPR 2026,"@article{xiao2026geommbench,
  title={GeoMMBench and GeoMMAgent: Toward Expert-Level Multimodal Intelligence in Geoscience and Remote Sensing},
  author={Aoran Xiao and Shihao Cheng and Yonghao Xu and Yexian Ren and Hongruixuan Chen and Naoto Yokoya},
  journal={arXiv preprint arXiv:2604.08896v1},
  year={2026},
  url={http://arxiv.org/abs/2604.08896v1}
}","Aoran Xiao, Shihao Cheng, Yonghao Xu, Yexian Ren, Hongruixuan Chen, Naoto Yokoya",VG
